Date,0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,642.770189252462
2020-05-06,525.9092112368937
2020-05-07,628.0769054915763
2020-05-08,817.4651841579052
2020-05-11,729.1590227270895
2020-05-12,517.5248217670357
2020-05-13,346.6866331672669
2020-05-14,442.8809031794532
2020-05-15,448.2854947668996
2020-05-18,836.9907248977681
2020-05-19,700.4973767435893
2020-05-20,817.9951502180195
2020-05-21,732.6071748087236
2020-05-22,761.5307091050931
2020-05-26,912.2780721985526
2020-05-27,978.0436565277192
2020-05-28,1010.9375571206939
2020-05-29,1028.6148289418013
2020-06-01,1029.6662855860975
2020-06-02,1051.5660211546835
2020-06-03,1033.4661277646635
2020-06-04,995.1328677875679
2020-06-05,1005.9966580853204
2020-06-08,1029.0815156041401
2020-06-09,1019.4319673767941
2020-06-10,1024.7191227501562
2020-06-11,362.1508578577414
2020-06-12,504.44447543400975
2020-06-15,585.8880006485352
2020-06-16,781.9378807816338
2020-06-17,611.3682851275761
2020-06-18,565.6201504188783
2020-06-19,417.400761272122
2020-06-22,411.98305994108506
2020-06-23,384.0636897535338
2020-06-24,168.49518982354255
2020-06-25,226.9855419605645
2020-06-26,142.0998234058278
2020-06-29,191.28179124065971
2020-06-30,326.0152745376808
2020-07-01,377.87141839278183
2020-07-02,446.2233379097979
2020-07-06,607.3395323828834
2020-07-07,480.40376612345375
2020-07-08,511.00887851054387
2020-07-09,433.9943756096212
2020-07-10,552.6386614810262
2020-07-13,521.5774793771202
2020-07-14,709.6114741348179
2020-07-15,866.8232308411636
2020-07-16,850.3512786225575
2020-07-17,873.2241746216405
2020-07-20,815.4869379770914
2020-07-21,945.6346778025506
2020-07-22,959.6112934272439
2020-07-23,898.2911316964887
2020-07-24,835.0096321982664
2020-07-27,804.5522099390224
2020-07-28,732.5355515847124
2020-07-29,897.7377535814462
2020-07-30,728.4339938676313
2020-07-31,710.1631293709562
2020-08-03,732.8512979280865
2020-08-04,791.8876682840161
2020-08-05,805.3249646447297
2020-08-06,780.7052522541641
2020-08-07,840.6325066574511
2020-08-10,886.2897701218495
2020-08-11,796.6699102839243
2020-08-12,883.2413380283749
2020-08-13,847.4075731911175
2020-08-14,838.5716159947538
2020-08-17,842.7592122264967
2020-08-18,800.769425357824
2020-08-19,688.6188474387071
2020-08-20,592.9461844368012
2020-08-21,560.6254100481978
2020-08-24,726.7720682292929
2020-08-25,708.2033742439921
2020-08-26,651.6290109241762
2020-08-27,704.8220911189543
2020-08-28,741.2021944637818
2020-08-31,640.5239922932026
2020-09-01,640.2219352271908
2020-09-02,835.2013617138452
2020-09-03,549.2602052902317
2020-09-04,502.88227722370175
2020-09-08,296.80468499195604
2020-09-09,444.9147635259836
2020-09-10,307.70590838769823
2020-09-11,366.31673453040906
2020-09-14,569.5630325294218
2020-09-15,594.0645313168701
2020-09-16,625.1961124454733
2020-09-17,554.2725875785344
2020-09-18,434.6263854627465
2020-09-21,162.9872889331526
2020-09-22,230.45488699107514
2020-09-23,85.78028547901812
2020-09-24,99.72905167867488
2020-09-25,245.21248198561682
2020-09-28,450.212407741549
2020-09-29,389.55946627194527
2020-09-30,509.41225902291313
2020-10-01,536.8455584972149
2020-10-02,645.3703282375651
2020-10-05,807.899404246796
2020-10-06,705.2620860659027
2020-10-07,823.7124424542841
2020-10-08,944.4685557807582
2020-10-09,932.0430694187129
2020-10-12,969.878745537818
2020-10-13,877.9638180141789
2020-10-14,857.0311007325985
2020-10-15,887.7020164528753
2020-10-16,854.023541813712
2020-10-19,677.0554104089089
2020-10-20,707.4935273531311
2020-10-21,639.4187473527056
2020-10-22,713.0522840958392
2020-10-23,722.7156721829298
2020-10-26,448.260400304864
2020-10-27,341.09780044709805
2020-10-28,120.75846729957674
2020-10-29,175.46693245438374
2020-10-30,158.0542129078122
2020-11-02,378.05446251965657
2020-11-03,545.7454385957047
2020-11-04,512.8804778315052
2020-11-05,730.7036248566367
2020-11-06,671.2452571357428
2020-11-09,838.7246338760199
2020-11-10,867.3964873789578
2020-11-11,928.7208909167327
2020-11-12,867.0501163807655
2020-11-13,938.4359687388655
2020-11-16,956.5422912188595
2020-11-17,920.0583465334506
2020-11-18,856.4547300042809
2020-11-19,867.9081517604153
2020-11-20,853.2690129506393
2020-11-23,860.9583758163761
2020-11-24,907.6341223339244
2020-11-25,895.2155964238076
2020-11-27,888.3656492168002
2020-11-30,835.8399708684465
2020-12-01,856.4650203376938
2020-12-02,793.8769248225997
2020-12-03,773.5447821467167
2020-12-04,814.2037710091083
2020-12-07,776.0828687297761
2020-12-08,789.6054850536153
2020-12-09,750.947902493104
2020-12-10,654.2006904374218
2020-12-11,587.4190256050324
2020-12-14,484.6568901326996
2020-12-15,699.3564865397617
2020-12-16,656.6296791447724
2020-12-17,721.8363373562922
2020-12-18,639.6240125498788
2020-12-21,535.0716528229865
2020-12-22,477.43392474026507
2020-12-23,559.0792705840322
2020-12-24,585.6743792337106
2020-12-28,622.3596905606144
2020-12-29,530.7815378819366
2020-12-30,626.7504568039817
2020-12-31,737.6962408883132
2021-01-04,441.92381732950327
2021-01-05,577.0307531666116
2021-01-06,785.9537194667896
2021-01-07,787.1486837262321
